RXCUI	STR
221107	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
236931	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
314667	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
5489	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
582471	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
584438	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
597355	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
142439	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
1442523	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
1595731	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
1595758	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
1595760	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
221107	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
236931	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
314667	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
5489	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
582471	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
584438	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
597355	HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr
142439	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
1595731	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
1595740	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
1595742	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
221107	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
236931	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
314667	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
5489	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
597355	HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr
142439	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
1595731	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
1595746	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
1595748	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
221107	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
236931	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
314667	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
5489	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
597355	HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr
142439	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
1595731	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
1595752	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
1595754	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
221107	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
236931	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
314667	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
5489	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
597355	HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr
1049502	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1049504	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1860157	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1049543	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1049545	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1860154	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1049563	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1049565	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1860129	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1049574	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1049576	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1860151	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1049584	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1049586	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1860137	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1049593	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1049595	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1860127	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1049599	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1049601	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1113310	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1664443	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1860148	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1944530	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
218129	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
218987	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
219160	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
219740	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
352858	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
541043	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
541047	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
602169	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
607620	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
790841	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1049502	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1049504	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1860157	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr
1049543	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1049545	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1860154	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr
1049563	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1049565	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1860129	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr
1049574	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1049576	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1860151	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr
1049584	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1049586	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1860137	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr
1049593	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1049595	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1860127	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr
1049599	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1049601	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
159821	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
1860148	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
218986	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
7804	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
82063	oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr
142439	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
1598279	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
1598284	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
1650977	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
1650982	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
214594	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216086	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216108	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216109	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216129	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216136	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216260	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
216923	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217089	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217232	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217399	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217579	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217580	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217590	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217591	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217613	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217647	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
217934	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
218125	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
218274	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
219461	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
220798	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
220824	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
220827	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
220915	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
221107	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
236931	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
2569484	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
314667	hydrocodone 2.5 mg-guaifenesin 200 mg/5 mL oral solution
